attention_effective_support,attention_entropy,candidate_cosine,candidate_update_norm,distractor,example_id,family_id,full_correct,full_probability,goal_identifiability,identifiability,layer,relative_update_norm,repair_detected,repair_score,seed,skipped_probability,task,utility
5.911299705505371,1.638205885887146,-0.5781633257865906,6.471490859985352,True,family-00300-maximum,family-00300,True,0.828839898109436,1.0,high,0,0.6570873856544495,False,0.0,44,0.3543238937854767,maximum,0.47451600432395935
20.475902557373047,2.9023196697235107,-0.11294937133789062,4.16517972946167,True,family-00300-maximum,family-00300,True,0.828839898109436,1.0,high,1,0.5159196257591248,False,0.0,44,0.8661988973617554,maximum,-0.037358999252319336
2.5256996154785156,0.772560715675354,-0.06475387513637543,7.753237247467041,True,family-00300-maximum,family-00300,True,0.828839898109436,1.0,high,2,0.8956799507141113,False,0.0,44,0.5499834418296814,maximum,0.27885645627975464
5.572723865509033,1.144585371017456,0.1811835914850235,8.752630233764648,True,family-00300-maximum,family-00300,True,0.828839898109436,1.0,high,3,0.778660237789154,False,0.0,44,0.518219530582428,maximum,0.31062036752700806
4.213939189910889,1.213391661643982,-0.3203434348106384,5.687407970428467,True,family-00300-minimum,family-00300,True,0.9377359747886658,0.5,medium,0,0.5982688665390015,False,0.0,44,0.6763334274291992,minimum,0.26140254735946655
11.574050903320312,1.8497183322906494,0.14071087539196014,10.028270721435547,True,family-00300-minimum,family-00300,True,0.9377359747886658,0.5,medium,1,1.0685375928878784,False,0.0,44,0.13216838240623474,minimum,0.8055676221847534
15.43940258026123,2.641603946685791,-0.033398039638996124,4.1044464111328125,True,family-00300-minimum,family-00300,True,0.9377359747886658,0.5,medium,2,0.27983540296554565,False,0.0,44,0.8447842597961426,minimum,0.0929517149925232
13.762784957885742,2.2756972312927246,0.251485675573349,6.761436462402344,True,family-00300-minimum,family-00300,True,0.9377359747886658,0.5,medium,3,0.44782960414886475,False,0.0,44,0.8236700892448425,minimum,0.11406588554382324
11.714434623718262,2.454404830932617,-0.4414861798286438,4.308440208435059,False,family-00300-sum_mod_10,family-00300,False,0.09562592953443527,0.0,low,0,0.4191865622997284,False,0.0,44,0.02323639579117298,sum_mod_10,0.07238953560590744
13.350353240966797,2.449995994567871,-0.004579510539770126,6.299201488494873,False,family-00300-sum_mod_10,family-00300,False,0.09562592953443527,0.0,low,1,0.6828361749649048,False,0.0,44,0.006525000091642141,sum_mod_10,0.0891009271144867
18.18574333190918,2.8657851219177246,0.09763959050178528,4.252955436706543,False,family-00300-sum_mod_10,family-00300,False,0.09562592953443527,0.0,low,2,0.38154321908950806,False,0.0,44,0.09481725841760635,sum_mod_10,0.0008086711168289185
5.895419597625732,1.4650804996490479,0.2776969075202942,7.55544376373291,False,family-00300-sum_mod_10,family-00300,False,0.09562592953443527,0.0,low,3,0.6136464476585388,False,0.0,44,0.2834765315055847,sum_mod_10,-0.18785059452056885
8.426434516906738,2.044283390045166,-0.45494675636291504,7.52495002746582,True,family-00301-maximum,family-00301,True,0.9297176599502563,0.5,medium,0,0.7640511393547058,False,0.0,44,0.6064536571502686,maximum,0.3232640027999878
14.042675018310547,2.295286178588867,0.22139297425746918,6.180577754974365,True,family-00301-maximum,family-00301,True,0.9297176599502563,0.5,medium,1,0.6657364368438721,False,0.0,44,0.9454672336578369,maximum,-0.015749573707580566
1.742358922958374,0.4487975239753723,0.15787088871002197,6.0501251220703125,True,family-00301-maximum,family-00301,True,0.9297176599502563,0.5,medium,2,0.49432748556137085,False,0.0,44,0.854110598564148,maximum,0.0756070613861084
2.36423397064209,0.6714861392974854,0.33036524057388306,12.298916816711426,True,family-00301-maximum,family-00301,True,0.9297176599502563,0.5,medium,3,0.8491513133049011,False,0.0,44,0.623710036277771,maximum,0.30600762367248535
10.57453727722168,2.195216655731201,-0.5067189335823059,5.547394752502441,False,family-00301-minimum,family-00301,True,0.6728553771972656,0.0,low,0,0.5557684898376465,False,0.0,44,0.21933355927467346,minimum,0.45352181792259216
9.561509132385254,2.1540839672088623,-0.39293649792671204,4.6780476570129395,False,family-00301-minimum,family-00301,True,0.6728553771972656,0.0,low,1,0.542755663394928,False,0.0,44,0.28949376940727234,minimum,0.3833616077899933
18.844194412231445,2.9233150482177734,0.006061790511012077,5.556807994842529,False,family-00301-minimum,family-00301,True,0.6728553771972656,0.0,low,2,0.6919801235198975,False,0.0,44,0.2137669324874878,minimum,0.45908844470977783
6.0620317459106445,1.767256736755371,0.36478233337402344,6.339852809906006,False,family-00301-minimum,family-00301,True,0.6728553771972656,0.0,low,3,0.647379457950592,False,0.0,44,0.3391040563583374,minimum,0.3337513208389282
7.626836776733398,1.9054813385009766,-0.48086339235305786,5.808046817779541,False,family-00301-sum_mod_10,family-00301,False,0.10045549273490906,1.0,high,0,0.5823977589607239,False,0.0,44,0.058593735098838806,sum_mod_10,0.04186175763607025
5.65817928314209,1.4968342781066895,-0.04919316619634628,6.125609397888184,False,family-00301-sum_mod_10,family-00301,False,0.10045549273490906,1.0,high,1,0.6959018111228943,False,0.0,44,0.056682538241147995,sum_mod_10,0.04377295449376106
4.009890556335449,1.2299938201904297,0.2670573592185974,5.318174839019775,False,family-00301-sum_mod_10,family-00301,False,0.10045549273490906,1.0,high,2,0.5077600479125977,False,0.0,44,0.10189350694417953,sum_mod_10,-0.0014380142092704773
2.4236903190612793,0.6542927026748657,0.5912407636642456,12.348318099975586,False,family-00301-sum_mod_10,family-00301,False,0.10045549273490906,1.0,high,3,0.9534474611282349,False,0.0,44,0.1455129235982895,sum_mod_10,-0.04505743086338043
3.433875560760498,1.044549822807312,-0.37585049867630005,8.20620059967041,False,family-00302-maximum,family-00302,True,0.7673935890197754,0.0,low,0,0.8511146306991577,False,0.0,44,0.43244585394859314,maximum,0.33494773507118225
16.729225158691406,2.700336456298828,0.14988000690937042,4.700442314147949,False,family-00302-maximum,family-00302,True,0.7673935890197754,0.0,low,1,0.4681093990802765,False,0.0,44,0.7709540724754333,maximum,-0.003560483455657959
4.751598834991455,1.2908310890197754,-0.01744743436574936,8.067680358886719,False,family-00302-maximum,family-00302,True,0.7673935890197754,0.0,low,2,0.6890904307365417,False,0.0,44,0.5036614537239075,maximum,0.2637321352958679
10.884817123413086,1.8125331401824951,0.3097227215766907,9.299473762512207,False,family-00302-maximum,family-00302,True,0.7673935890197754,0.0,low,3,0.659450352191925,False,0.0,44,0.5409966707229614,maximum,0.22639691829681396
4.910333633422852,1.4447226524353027,-0.36928462982177734,5.333529472351074,True,family-00302-minimum,family-00302,True,0.8947075605392456,1.0,high,0,0.6100665330886841,False,0.0,44,0.6047112345695496,minimum,0.28999632596969604
6.969171524047852,1.6418416500091553,-0.17830893397331238,5.090256690979004,True,family-00302-minimum,family-00302,True,0.8947075605392456,1.0,high,1,0.606498658657074,False,0.0,44,0.4277377128601074,minimum,0.4669698476791382
12.322144508361816,2.11226224899292,0.03319942206144333,6.03200626373291,True,family-00302-minimum,family-00302,True,0.8947075605392456,1.0,high,2,0.669745922088623,False,0.0,44,0.38697367906570435,minimum,0.5077338814735413
15.457026481628418,2.734468936920166,0.3137003779411316,5.679958343505859,True,family-00302-minimum,family-00302,True,0.8947075605392456,1.0,high,3,0.5161300897598267,False,0.0,44,0.8155507445335388,minimum,0.07915681600570679
2.765017509460449,0.8714619874954224,-0.2426602840423584,6.951474666595459,False,family-00302-sum_mod_10,family-00302,False,0.08830715715885162,0.5,medium,0,0.7209793925285339,False,0.07759894866430748,44,0.09308560192584991,sum_mod_10,-0.004778444766998291
2.4626779556274414,0.8769424557685852,0.5152679681777954,7.52023983001709,False,family-00302-sum_mod_10,family-00302,False,0.08830715715885162,0.5,medium,1,0.7211112976074219,False,0.0,44,0.03747301176190376,sum_mod_10,0.05083414539694786
9.123323440551758,1.873314619064331,0.19159550964832306,5.218554973602295,False,family-00302-sum_mod_10,family-00302,False,0.08830715715885162,0.5,medium,2,0.3326334059238434,False,0.0,44,0.031309064477682114,sum_mod_10,0.05699809268116951
3.0047965049743652,0.8232054710388184,0.5190057754516602,14.044580459594727,False,family-00302-sum_mod_10,family-00302,False,0.08830715715885162,0.5,medium,3,0.8045355677604675,False,0.0,44,0.17816542088985443,sum_mod_10,-0.08985826373100281
2.7582783699035645,0.8244088888168335,-0.46365436911582947,6.292336940765381,False,family-00303-maximum,family-00303,True,0.39290377497673035,1.0,high,0,0.5541441440582275,False,0.0,44,0.2533014714717865,maximum,0.13960230350494385
17.37298583984375,2.842663526535034,-0.42099422216415405,3.5016486644744873,False,family-00303-maximum,family-00303,True,0.39290377497673035,1.0,high,1,0.34624895453453064,False,0.0,44,0.09787455946207047,maximum,0.2950292229652405
5.075256824493408,1.564913272857666,-0.2554820477962494,5.0685834884643555,False,family-00303-maximum,family-00303,True,0.39290377497673035,1.0,high,2,0.5506749749183655,False,0.0,44,0.034478284418582916,maximum,0.358425498008728
4.33206844329834,1.284407377243042,0.13883300125598907,7.49424409866333,False,family-00303-maximum,family-00303,True,0.39290377497673035,1.0,high,3,0.8054512739181519,False,0.0,44,0.23064042627811432,maximum,0.16226334869861603
4.55429744720459,1.1983938217163086,-0.32312846183776855,6.951810359954834,False,family-00303-minimum,family-00303,True,0.9362139701843262,0.5,medium,0,0.7123695611953735,False,0.0,44,0.8013990521430969,minimum,0.13481491804122925
7.151217460632324,1.6913764476776123,0.2472846955060959,6.111560821533203,False,family-00303-minimum,family-00303,True,0.9362139701843262,0.5,medium,1,0.6120208501815796,False,0.0,44,0.9002882838249207,minimum,0.03592568635940552
9.390058517456055,1.856589674949646,-0.15650196373462677,5.576375484466553,False,family-00303-minimum,family-00303,True,0.9362139701843262,0.5,medium,2,0.4311876893043518,False,0.0,44,0.9429075121879578,minimum,-0.006693542003631592
5.50985860824585,1.3045411109924316,0.15885096788406372,13.561806678771973,False,family-00303-minimum,family-00303,True,0.9362139701843262,0.5,medium,3,1.0229135751724243,False,0.0,44,0.25785648822784424,minimum,0.6783574819564819
8.213567733764648,1.8721916675567627,-0.43342486023902893,5.877820014953613,True,family-00303-sum_mod_10,family-00303,False,0.011354156769812107,0.0,low,0,0.594580352306366,False,0.0,44,0.03120381385087967,sum_mod_10,-0.019849658012390137
13.07975959777832,2.344670057296753,-0.015233106911182404,4.771909713745117,True,family-00303-sum_mod_10,family-00303,False,0.011354156769812107,0.0,low,1,0.5272722840309143,False,0.0,44,0.011174812912940979,sum_mod_10,0.00017934385687112808
10.802993774414062,2.262587070465088,0.03826810047030449,4.818358898162842,True,family-00303-sum_mod_10,family-00303,False,0.011354156769812107,0.0,low,2,0.4739368259906769,False,0.0,44,0.027152422815561295,sum_mod_10,-0.015798266977071762
3.279468059539795,0.9802694320678711,0.5527249574661255,9.538932800292969,True,family-00303-sum_mod_10,family-00303,False,0.011354156769812107,0.0,low,3,0.8355695009231567,False,0.0,44,0.013286871835589409,sum_mod_10,-0.0019327150657773018
2.7038867473602295,0.9135886430740356,-0.43361562490463257,6.942070960998535,True,family-00304-maximum,family-00304,True,0.8716975450515747,0.5,medium,0,0.7302491664886475,False,0.0,44,0.6466246843338013,maximum,0.22507286071777344
17.64911651611328,2.738145112991333,-0.07885801792144775,4.258768081665039,True,family-00304-maximum,family-00304,True,0.8716975450515747,0.5,medium,1,0.4722285866737366,False,0.0,44,0.7711875438690186,maximum,0.10051000118255615
1.9598259925842285,0.5738892555236816,0.08683882653713226,11.32612133026123,True,family-00304-maximum,family-00304,True,0.8716975450515747,0.5,medium,2,1.1718711853027344,False,0.0,44,0.6730759739875793,maximum,0.19862157106399536
6.828919410705566,1.740128517150879,0.6014542579650879,7.2689528465271,True,family-00304-maximum,family-00304,True,0.8716975450515747,0.5,medium,3,0.4685212969779968,False,0.0,44,0.7972957491874695,maximum,0.07440179586410522
8.320300102233887,1.9245777130126953,-0.4511485993862152,6.658862113952637,False,family-00304-minimum,family-00304,True,0.6884722709655762,0.0,low,0,0.6677126884460449,False,0.0,44,0.16124366223812103,minimum,0.527228593826294
5.678465843200684,1.5969326496124268,-0.07744598388671875,6.164228439331055,False,family-00304-minimum,family-00304,True,0.6884722709655762,0.0,low,1,0.6730705499649048,False,0.0,44,0.34770867228507996,minimum,0.3407635986804962
