attention_effective_support,attention_entropy,candidate_cosine,candidate_update_norm,distractor,example_id,family_id,full_correct,full_probability,goal_identifiability,identifiability,layer,relative_update_norm,repair_detected,repair_score,seed,skipped_probability,task,utility
9.75203800201416,1.8952738046646118,-0.43716156482696533,7.5759758949279785,True,family-00300-maximum,family-00300,False,0.17263266444206238,1.0,high,0,0.6996079683303833,False,0.0,11,0.1884268820285797,maximum,-0.015794217586517334
6.681041717529297,1.6803295612335205,-0.36185669898986816,5.037878036499023,True,family-00300-maximum,family-00300,False,0.17263266444206238,1.0,high,1,0.4965626299381256,False,0.0,11,0.10470729321241379,maximum,0.06792537122964859
10.321624755859375,1.828935146331787,0.24436058104038239,6.553956985473633,True,family-00300-maximum,family-00300,False,0.17263266444206238,1.0,high,2,0.6858322024345398,False,0.0,11,0.19591549038887024,maximum,-0.02328282594680786
7.67735481262207,1.842095971107483,0.2395128458738327,7.767771244049072,True,family-00300-maximum,family-00300,False,0.17263266444206238,1.0,high,3,0.6049317121505737,False,0.0,11,0.06827317923307419,maximum,0.10435948520898819
13.07840633392334,2.0474820137023926,-0.3451608121395111,7.045647621154785,True,family-00300-minimum,family-00300,True,0.7959597110748291,0.5,medium,0,0.6355612874031067,False,0.0,11,0.43165305256843567,minimum,0.36430665850639343
11.302658081054688,2.0339765548706055,0.0732061043381691,6.551234245300293,True,family-00300-minimum,family-00300,True,0.7959597110748291,0.5,medium,1,0.6015223264694214,False,0.0,11,0.7876604199409485,minimum,0.008299291133880615
9.172284126281738,1.3366085290908813,0.1123802661895752,7.178144454956055,True,family-00300-minimum,family-00300,True,0.7959597110748291,0.5,medium,2,0.547358512878418,False,0.0,11,0.7523928880691528,minimum,0.04356682300567627
12.057140350341797,2.062195301055908,0.5665462613105774,7.0367889404296875,True,family-00300-minimum,family-00300,True,0.7959597110748291,0.5,medium,3,0.44987189769744873,False,0.0,11,0.7435459494590759,minimum,0.052413761615753174
19.9426326751709,2.968334197998047,-0.2687949538230896,3.999112367630005,False,family-00300-sum_mod_10,family-00300,False,0.055065371096134186,0.0,low,0,0.38697531819343567,False,0.0,11,0.0420197956264019,sum_mod_10,0.013045575469732285
21.25484275817871,3.041814088821411,0.07398875057697296,2.779649019241333,False,family-00300-sum_mod_10,family-00300,False,0.055065371096134186,0.0,low,1,0.2771722376346588,False,0.0,11,0.05979602411389351,sum_mod_10,-0.004730653017759323
13.22181510925293,2.236778736114502,0.25893163681030273,5.132890224456787,False,family-00300-sum_mod_10,family-00300,False,0.055065371096134186,0.0,low,2,0.484096497297287,False,0.0,11,0.0414469912648201,sum_mod_10,0.013618379831314087
10.872087478637695,2.1386358737945557,0.3057454824447632,6.7548699378967285,False,family-00300-sum_mod_10,family-00300,False,0.055065371096134186,0.0,low,3,0.5227777361869812,False,0.0,11,0.11316996812820435,sum_mod_10,-0.05810459703207016
9.794215202331543,1.9115679264068604,-0.41076791286468506,5.047174453735352,True,family-00301-maximum,family-00301,True,0.9348084926605225,0.5,medium,0,0.4660843312740326,False,0.0,11,0.8819646835327148,maximum,0.05284380912780762
1.4519712924957275,0.2815774381160736,-0.22160065174102783,8.925185203552246,True,family-00301-maximum,family-00301,True,0.9348084926605225,0.5,medium,1,0.902328372001648,False,0.0,11,0.03719692677259445,maximum,0.8976115584373474
22.839336395263672,2.937917947769165,0.054923806339502335,4.715802192687988,True,family-00301-maximum,family-00301,True,0.9348084926605225,0.5,medium,2,0.4008987843990326,False,0.0,11,0.9051573276519775,maximum,0.029651165008544922
9.896347999572754,1.3745810985565186,0.11553701758384705,11.264546394348145,True,family-00301-maximum,family-00301,True,0.9348084926605225,0.5,medium,3,0.8724550008773804,False,0.0,11,0.6296716332435608,maximum,0.30513685941696167
11.941024780273438,2.1320018768310547,-0.25862303376197815,6.135204792022705,False,family-00301-minimum,family-00301,False,0.006561314687132835,0.0,low,0,0.5778055191040039,False,0.0,11,0.006818064022809267,minimum,-0.00025674933567643166
4.778326034545898,1.104858636856079,-0.35289111733436584,6.131853103637695,False,family-00301-minimum,family-00301,False,0.006561314687132835,0.0,low,1,0.5676438808441162,False,0.0,11,0.03975405916571617,minimum,-0.033192746341228485
7.084627628326416,1.0296738147735596,-0.4370327591896057,8.334360122680664,False,family-00301-minimum,family-00301,False,0.006561314687132835,0.0,low,2,0.80368971824646,False,0.0,11,0.19580906629562378,minimum,-0.1892477571964264
14.375097274780273,2.4173390865325928,0.3232422471046448,4.816156387329102,False,family-00301-minimum,family-00301,False,0.006561314687132835,0.0,low,3,0.47814497351646423,False,0.0,11,0.006823269184678793,minimum,-0.00026195449754595757
12.923311233520508,2.4851956367492676,-0.2998426854610443,4.697262287139893,False,family-00301-sum_mod_10,family-00301,False,0.15496399998664856,1.0,high,0,0.40481507778167725,False,0.0,11,0.1725446730852127,sum_mod_10,-0.017580673098564148
5.754172325134277,1.2444238662719727,0.018229708075523376,6.693947792053223,False,family-00301-sum_mod_10,family-00301,False,0.15496399998664856,1.0,high,1,0.6010873913764954,False,0.0,11,0.22072069346904755,sum_mod_10,-0.06575669348239899
6.202075958251953,1.1752933263778687,0.5365935564041138,6.278345584869385,False,family-00301-sum_mod_10,family-00301,False,0.15496399998664856,1.0,high,2,0.4793521463871002,False,0.0,11,0.1090213879942894,sum_mod_10,0.04594261199235916
